ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-11-28,10.203067386056526,-16.013784824841565,34.51177974007672,10.203067386056526,10.203067386056526,0.0051100258034580525,0.0051100258034580525,0.0051100258034580525,0.0051100258034580525,0.0051100258034580525,0.0051100258034580525,0.0,0.0,0.0,10.208177411859984
2024-11-29,10.055757635448147,-11.871658954064525,35.29517955687009,10.055757635448147,10.055757635448147,0.17317624214057709,0.17317624214057709,0.17317624214057709,0.17317624214057709,0.17317624214057709,0.17317624214057709,0.0,0.0,0.0,10.228933877588725
2024-11-30,9.908447884839768,-14.093708969395584,36.241945509755155,9.908447884839768,9.908447884839768,0.6161066065613545,0.6161066065613545,0.6161066065613545,0.6161066065613545,0.6161066065613545,0.6161066065613545,0.0,0.0,0.0,10.524554491401123
2024-12-01,9.76113813423139,-16.83620959576526,33.104091869758214,9.76113813423139,9.76113813423139,-2.2780172688383407,-2.2780172688383407,-2.2780172688383407,-2.2780172688383407,-2.2780172688383407,-2.2780172688383407,0.0,0.0,0.0,7.483120865393049
2024-12-02,9.846206681574818,-14.143933743255623,35.98518587035855,9.846206681574818,9.846206681574818,2.2856218050005856,2.2856218050005856,2.2856218050005856,2.2856218050005856,2.2856218050005856,2.2856218050005856,0.0,0.0,0.0,12.131828486575404
2024-12-03,9.931275228918247,-13.436157320835502,35.52498505736547,9.931275228918247,9.931275228918247,-0.1291578555557689,-0.1291578555557689,-0.1291578555557689,-0.1291578555557689,-0.1291578555557689,-0.1291578555557689,0.0,0.0,0.0,9.802117373362478
2024-12-04,10.016343776261676,-16.262496858253005,33.59840515530358,10.016343776261676,10.016343776261676,-0.6728395551188101,-0.6728395551188101,-0.6728395551188101,-0.6728395551188101,-0.6728395551188101,-0.6728395551188101,0.0,0.0,0.0,9.343504221142867
2024-12-05,10.101412323605103,-15.338687537916373,34.27141684216149,10.101412323605103,10.101412323605103,0.005110025808943002,0.005110025808943002,0.005110025808943002,0.005110025808943002,0.005110025808943002,0.005110025808943002,0.0,0.0,0.0,10.106522349414046
2024-12-06,10.18648087094853,-13.646069224959252,35.12564153461349,10.18648087094853,10.18648087094853,0.17317624214656538,0.17317624214656538,0.17317624214656538,0.17317624214656538,0.17317624214656538,0.17317624214656538,0.0,0.0,0.0,10.359657113095096
2024-12-07,10.668977286966658,-12.880000144781114,38.86312581444956,10.668977286966658,10.668977286966658,0.6161066065611173,0.6161066065611173,0.6161066065611173,0.6161066065611173,0.6161066065611173,0.6161066065611173,0.0,0.0,0.0,11.285083893527776
2024-12-08,11.151473702984786,-17.07016912242787,34.2621243123652,11.151473702984786,11.151473702984786,-2.2780172688423628,-2.2780172688423628,-2.2780172688423628,-2.2780172688423628,-2.2780172688423628,-2.2780172688423628,0.0,0.0,0.0,8.873456434142422
2024-12-09,11.63397011900291,-10.724019801209518,39.6872640731336,11.63397011900291,11.63397011900291,2.2856218050045563,2.2856218050045563,2.2856218050045563,2.2856218050045563,2.2856218050045563,2.2856218050045563,0.0,0.0,0.0,13.919591924007467
2024-12-10,12.11646653502104,-11.404072177784132,35.25885146171867,12.11646653502104,12.11646653502104,-0.12915785555549678,-0.12915785555549678,-0.12915785555549678,-0.12915785555549678,-0.12915785555549678,-0.12915785555549678,0.0,0.0,0.0,11.987308679465544
2024-12-11,12.598962951039168,-11.099494732759418,37.437357761203764,12.598962951039168,12.598962951039168,-0.672839555112125,-0.672839555112125,-0.672839555112125,-0.672839555112125,-0.672839555112125,-0.672839555112125,0.0,0.0,0.0,11.926123395927043
2024-12-12,13.081459367057294,-12.028397593484874,36.901809624493445,13.081459367057294,13.081459367057294,0.005110025802877385,0.005110025802877385,0.005110025802877385,0.005110025802877385,0.005110025802877385,0.005110025802877385,0.0,0.0,0.0,13.086569392860172
2024-12-13,13.563955783075427,-12.383419509293294,38.10943427403348,13.563955783075427,13.563955783075427,0.17317624214577937,0.17317624214577937,0.17317624214577937,0.17317624214577937,0.17317624214577937,0.17317624214577937,0.0,0.0,0.0,13.737132025221205
2024-12-14,14.417344519575481,-9.73206685004318,39.63115633033013,14.417344519575481,14.417344519575481,0.6161066065608801,0.6161066065608801,0.6161066065608801,0.6161066065608801,0.6161066065608801,0.6161066065608801,0.0,0.0,0.0,15.033451126136361
2024-12-16,16.124121992575592,-8.193296187989679,40.52678402826497,16.124121992575592,16.124121992575592,2.2856218050011403,2.2856218050011403,2.2856218050011403,2.2856218050011403,2.2856218050011403,2.2856218050011403,0.0,0.0,0.0,18.40974379757673
2024-12-17,16.977510729075647,-6.392483875023789,42.17388486106255,16.977510729075647,16.977510729075647,-0.1291578555625022,-0.1291578555625022,-0.1291578555625022,-0.1291578555625022,-0.1291578555625022,-0.1291578555625022,0.0,0.0,0.0,16.848352873513143
2024-12-18,17.83089946557571,-5.464705216747229,40.38099093438436,17.83089946557571,17.83089946557571,-0.6728395551148599,-0.6728395551148599,-0.6728395551148599,-0.6728395551148599,-0.6728395551148599,-0.6728395551148599,0.0,0.0,0.0,17.15805991046085
2024-12-19,18.68428820207575,-6.630913223919459,42.576439965543216,18.68428820207575,18.68428820207575,0.005110025796811815,0.005110025796811815,0.005110025796811815,0.005110025796811815,0.005110025796811815,0.005110025796811815,0.0,0.0,0.0,18.68939822787256
2024-12-20,19.6815632232746,-5.7447819469782,44.43521966263698,19.6815632232746,19.6815632232746,0.17317624215176775,0.17317624215176775,0.17317624215176775,0.17317624215176775,0.17317624215176775,0.17317624215176775,0.0,0.0,0.0,19.85473946542637
2024-12-21,20.678838244473457,-3.7580668301109745,45.411523354260225,20.678838244473457,20.678838244473457,0.6161066065606426,0.6161066065606426,0.6161066065606426,0.6161066065606426,0.6161066065606426,0.6161066065606426,0.0,0.0,0.0,21.2949448510341
2024-12-22,21.676113265672303,-5.406409966052738,43.45077339860259,21.676113265672303,21.676113265672303,-2.278017268841271,-2.278017268841271,-2.278017268841271,-2.278017268841271,-2.278017268841271,-2.278017268841271,0.0,0.0,0.0,19.39809599683103
